order_id,pizza_name_id,quantity,pizza_size_id,order_date_id,order_time,cust_id,restaurant_id,per_pizza_price
20460,veggie_veg_m,1,size2,20460,12:16:25,385,res14,16
20461,four_cheese_l,1,size1,20461,12:24:12,418,res14,17.95
20461,mexicana_s,1,size3,20461,12:24:12,418,res14,12
20462,soppressata_l,1,size1,20462,12:29:10,182,res10,20.75
20463,brie_carre_s,1,size3,20463,12:36:01,386,res14,23.65
20463,ckn_pesto_m,1,size2,20463,12:36:01,386,res14,16.75
20463,classic_dlx_l,1,size1,20463,12:36:01,386,res14,20.5
20463,four_cheese_l,1,size1,20463,12:36:01,386,res14,17.95
20463,mediterraneo_m,1,size2,20463,12:36:01,386,res14,16
20463,napolitana_m,1,size2,20463,12:36:01,386,res14,16
20463,pepperoni_m,1,size2,20463,12:36:01,386,res14,12.5
20463,spicy_ital_s,1,size3,20463,12:36:01,386,res14,12.5
20463,spinach_fet_m,1,size2,20463,12:36:01,386,res14,16
20463,spinach_fet_s,1,size3,20463,12:36:01,386,res14,12
20464,bbq_ckn_s,1,size3,20464,12:42:21,90,res1,12.75
20464,cali_ckn_l,1,size1,20464,12:42:21,90,res1,20.75
20464,peppr_salami_l,1,size1,20464,12:42:21,90,res1,20.75
20465,ital_cpcllo_l,1,size1,20465,12:44:26,418,res17,20.5
20466,spinach_fet_m,1,size2,20466,12:53:16,126,res11,16
20467,ckn_alfredo_m,1,size2,20467,12:56:35,42,res6,16.75
20467,ckn_pesto_m,1,size2,20467,12:56:35,42,res6,16.75
20467,classic_dlx_m,1,size2,20467,12:56:35,42,res6,16
20467,four_cheese_l,1,size1,20467,12:56:35,42,res6,17.95
20467,hawaiian_s,1,size3,20467,12:56:35,42,res6,10.5
20467,ital_veggie_m,1,size2,20467,12:56:35,42,res6,16.75
20467,ital_veggie_s,1,size3,20467,12:56:35,42,res6,12.75
20467,pep_msh_pep_s,1,size3,20467,12:56:35,42,res6,11
20467,sicilian_l,1,size1,20467,12:56:35,42,res6,20.25
20467,spin_pesto_m,1,size2,20467,12:56:35,42,res6,16.5
20467,veggie_veg_m,1,size2,20467,12:56:35,42,res6,16
20468,bbq_ckn_s,1,size3,20468,12:56:54,43,res5,12.75
20469,sicilian_s,1,size3,20469,13:02:01,215,res9,12.25
20470,thai_ckn_l,1,size1,20470,13:18:24,92,res7,20.75
20471,cali_ckn_s,1,size3,20471,13:29:45,53,res7,12.75
20472,veggie_veg_s,1,size3,20472,13:39:23,397,res13,12
20473,four_cheese_l,1,size1,20473,15:02:54,206,res9,17.95
20473,hawaiian_m,1,size2,20473,15:02:54,206,res9,13.25
20473,mediterraneo_l,1,size1,20473,15:02:54,206,res9,20.25
20473,mexicana_m,1,size2,20473,15:02:54,206,res9,16
20474,pepperoni_m,1,size2,20474,15:07:09,162,res12,12.5
20474,sicilian_m,1,size2,20474,15:07:09,162,res12,16.25
20474,spinach_supr_s,1,size3,20474,15:07:09,162,res12,12.5
20474,thai_ckn_s,1,size3,20474,15:07:09,162,res12,12.75
20475,sicilian_s,1,size3,20475,16:15:58,333,res12,12.25
20475,spinach_supr_l,1,size1,20475,16:15:58,333,res12,20.75
20476,calabrese_m,1,size2,20476,16:35:36,50,res2,16.25
20476,mediterraneo_s,1,size3,20476,16:35:36,50,res2,12
20477,pepperoni_l,1,size1,20477,16:46:22,400,res13,15.25
20477,peppr_salami_m,1,size2,20477,16:46:22,400,res13,16.5
20478,bbq_ckn_l,1,size1,20478,16:53:47,194,res9,20.75
20478,calabrese_m,1,size2,20478,16:53:47,194,res9,16.25
20478,cali_ckn_m,1,size2,20478,16:53:47,194,res9,16.75
20478,five_cheese_l,1,size1,20478,16:53:47,194,res9,18.5
20479,spinach_fet_m,1,size2,20479,16:56:23,6,res7,16
20480,green_garden_m,1,size2,20480,17:08:40,115,res1,16
20480,hawaiian_s,1,size3,20480,17:08:40,115,res1,10.5
20481,ital_veggie_m,1,size2,20481,17:09:15,3,res1,16.75
20482,mediterraneo_m,1,size2,20482,17:46:53,130,res8,16
20482,napolitana_s,1,size3,20482,17:46:53,130,res8,12
20483,mexicana_l,1,size1,20483,17:48:55,76,res1,20.25
20483,pepperoni_m,1,size2,20483,17:48:55,76,res1,12.5
20483,the_greek_xl,1,size4,20483,17:48:55,76,res1,25.5
20484,cali_ckn_m,1,size2,20484,17:49:03,236,res10,16.75
20484,mediterraneo_s,1,size3,20484,17:49:03,236,res10,12
20484,the_greek_xl,1,size4,20484,17:49:03,236,res10,25.5
20485,bbq_ckn_m,1,size2,20485,17:49:29,6,res1,16.75
20485,prsc_argla_m,1,size2,20485,17:49:29,6,res1,16.5
20485,southw_ckn_m,1,size2,20485,17:49:29,6,res1,16.75
20486,the_greek_xl,1,size4,20486,17:50:32,425,res17,25.5
20487,mediterraneo_l,1,size1,20487,17:51:53,418,res15,20.25
20487,napolitana_m,1,size2,20487,17:51:53,418,res15,16
20487,thai_ckn_l,1,size1,20487,17:51:53,418,res15,20.75
20487,the_greek_l,1,size1,20487,17:51:53,418,res15,20.5
20488,ital_supr_l,1,size1,20488,17:57:55,102,res6,20.75
20488,veggie_veg_l,1,size1,20488,17:57:55,102,res6,20.25
20489,green_garden_s,1,size3,20489,18:15:58,498,res15,12
20489,mexicana_m,1,size2,20489,18:15:58,498,res15,16
20490,sicilian_s,1,size3,20490,18:26:14,263,res11,12.25
20491,five_cheese_l,1,size1,20491,18:34:47,446,res13,18.5
20492,pepperoni_s,1,size3,20492,18:45:34,334,res8,9.75
20493,prsc_argla_m,1,size2,20493,18:49:35,1,res4,16.5
20494,ital_veggie_m,1,size2,20494,18:54:13,431,res15,16.75
20494,the_greek_m,1,size2,20494,18:54:13,431,res15,16
20495,prsc_argla_l,1,size1,20495,18:59:17,453,res15,20.75
20495,the_greek_s,1,size3,20495,18:59:17,453,res15,12
20496,ckn_pesto_m,1,size2,20496,19:01:20,416,res14,16.75
20496,sicilian_s,1,size3,20496,19:01:20,416,res14,12.25
20497,ckn_alfredo_m,1,size2,20497,19:07:30,260,res9,16.75
20497,spicy_ital_s,1,size3,20497,19:07:30,260,res9,12.5
20498,spicy_ital_l,1,size1,20498,19:42:15,231,res8,20.75
20498,spinach_supr_m,1,size2,20498,19:42:15,231,res8,16.5
20498,thai_ckn_l,1,size1,20498,19:42:15,231,res8,20.75
20499,pep_msh_pep_m,1,size2,20499,19:54:36,199,res9,14.5
20499,thai_ckn_l,1,size1,20499,19:54:36,199,res9,20.75
20500,thai_ckn_s,1,size3,20500,20:08:38,422,res13,12.75
20501,four_cheese_l,1,size1,20501,20:08:46,382,res13,17.95
20501,pepperoni_s,1,size3,20501,20:08:46,382,res13,9.75
20502,ckn_alfredo_l,1,size1,20502,20:09:11,206,res8,20.75
20502,ital_cpcllo_l,1,size1,20502,20:09:11,206,res8,20.5
20503,ital_cpcllo_l,1,size1,20503,20:12:50,343,res12,20.5
20504,ckn_pesto_l,1,size1,20504,20:36:46,269,res12,20.75
20504,ital_supr_m,1,size2,20504,20:36:46,269,res12,16.5
20504,veggie_veg_l,1,size1,20504,20:36:46,269,res12,20.25
20505,five_cheese_l,1,size1,20505,20:56:12,235,res12,18.5
20505,pepperoni_l,1,size1,20505,20:56:12,235,res12,15.25
20506,bbq_ckn_m,1,size2,20506,21:08:22,418,res13,16.75
20507,big_meat_s,1,size3,20507,21:46:43,496,res14,12
20508,ital_supr_m,1,size2,20508,22:03:33,25,res7,16.5
20508,soppressata_m,1,size2,20508,22:03:33,25,res7,16.5
20508,soppressata_s,1,size3,20508,22:03:33,25,res7,12.5
20509,cali_ckn_l,1,size1,20509,22:21:50,423,res16,20.75
20509,ital_cpcllo_l,1,size1,20509,22:21:50,423,res16,20.5
20510,ital_cpcllo_l,1,size1,20510,11:21:45,241,res8,20.5
20510,pep_msh_pep_s,1,size3,20510,11:21:45,241,res8,11
20510,spinach_fet_m,1,size2,20510,11:21:45,241,res8,16
20510,thai_ckn_l,1,size1,20510,11:21:45,241,res8,20.75
20511,five_cheese_l,1,size1,20511,11:25:58,38,res4,18.5
20511,green_garden_s,1,size3,20511,11:25:58,38,res4,12
20511,ital_supr_m,1,size2,20511,11:25:58,38,res4,16.5
20511,peppr_salami_s,1,size3,20511,11:25:58,38,res4,12.5
20511,sicilian_l,1,size1,20511,11:25:58,38,res4,20.25
20511,the_greek_xl,1,size4,20511,11:25:58,38,res4,25.5
20512,big_meat_s,1,size3,20512,12:06:33,424,res14,12
20512,mediterraneo_l,1,size1,20512,12:06:33,424,res14,20.25
20512,napolitana_s,1,size3,20512,12:06:33,424,res14,12
20512,prsc_argla_l,1,size1,20512,12:06:33,424,res14,20.75
20513,brie_carre_s,1,size3,20513,12:08:00,281,res9,23.65
20513,pep_msh_pep_s,1,size3,20513,12:08:00,281,res9,11
20513,pepperoni_s,1,size3,20513,12:08:00,281,res9,9.75
20514,brie_carre_s,2,size3,20514,12:14:37,91,res7,47.3
20514,southw_ckn_l,1,size1,20514,12:14:37,91,res7,20.75
20515,cali_ckn_m,1,size2,20515,12:19:02,349,res8,16.75
20516,four_cheese_l,1,size1,20516,12:19:14,322,res9,17.95
20517,veggie_veg_m,1,size2,20517,12:23:06,393,res15,16
20518,cali_ckn_m,1,size2,20518,12:43:54,250,res9,16.75
20518,cali_ckn_s,1,size3,20518,12:43:54,250,res9,12.75
20518,hawaiian_s,1,size3,20518,12:43:54,250,res9,10.5
20518,ital_cpcllo_s,1,size3,20518,12:43:54,250,res9,12
20518,ital_supr_m,1,size2,20518,12:43:54,250,res9,16.5
20518,southw_ckn_s,1,size3,20518,12:43:54,250,res9,12.75
20518,veggie_veg_m,1,size2,20518,12:43:54,250,res9,16
20519,prsc_argla_m,1,size2,20519,12:50:13,166,res12,16.5
20519,spicy_ital_m,1,size2,20519,12:50:13,166,res12,16.5
20520,napolitana_m,1,size2,20520,12:52:15,466,res16,16
20521,cali_ckn_l,1,size1,20521,13:05:11,330,res10,20.75
20522,spinach_fet_l,1,size1,20522,13:15:24,99,res4,20.25
20523,peppr_salami_l,1,size1,20523,13:15:30,137,res9,20.75
20523,sicilian_l,1,size1,20523,13:15:30,137,res9,20.25
20523,spicy_ital_m,1,size2,20523,13:15:30,137,res9,16.5
20524,cali_ckn_l,1,size1,20524,13:21:22,210,res8,20.75
20524,classic_dlx_s,1,size3,20524,13:21:22,210,res8,12
20524,five_cheese_l,1,size1,20524,13:21:22,210,res8,18.5
20524,hawaiian_l,1,size1,20524,13:21:22,210,res8,16.5
20524,mexicana_l,1,size1,20524,13:21:22,210,res8,20.25
20524,mexicana_s,1,size3,20524,13:21:22,210,res8,12
20524,napolitana_s,2,size3,20524,13:21:22,210,res8,24
20524,pep_msh_pep_s,1,size3,20524,13:21:22,210,res8,11
20524,pepperoni_m,2,size2,20524,13:21:22,210,res8,25
20524,soppressata_m,1,size2,20524,13:21:22,210,res8,16.5
20524,spinach_supr_m,1,size2,20524,13:21:22,210,res8,16.5
20524,the_greek_xl,1,size4,20524,13:21:22,210,res8,25.5
20524,veggie_veg_l,1,size1,20524,13:21:22,210,res8,20.25
20525,southw_ckn_l,1,size1,20525,13:24:56,383,res16,20.75
20526,ckn_alfredo_s,1,size3,20526,13:47:01,244,res12,12.75
20526,prsc_argla_s,1,size3,20526,13:47:01,244,res12,12.5
20527,pepperoni_s,1,size3,20527,13:57:07,238,res8,9.75
20528,ckn_pesto_s,1,size3,20528,13:59:23,412,res17,12.75
20528,southw_ckn_m,1,size2,20528,13:59:23,412,res17,16.75
20529,southw_ckn_l,1,size1,20529,14:05:44,394,res14,20.75
20530,cali_ckn_m,1,size2,20530,14:06:01,110,res1,16.75
20530,hawaiian_m,1,size2,20530,14:06:01,110,res1,13.25
20531,classic_dlx_s,1,size3,20531,14:22:30,375,res15,12
20532,ckn_pesto_m,1,size2,20532,15:13:38,466,res13,16.75
20532,hawaiian_s,1,size3,20532,15:13:38,466,res13,10.5
20533,the_greek_m,1,size2,20533,15:37:51,108,res6,16
20534,classic_dlx_m,1,size2,20534,15:45:59,81,res1,16
20534,spin_pesto_s,1,size3,20534,15:45:59,81,res1,12.5
20535,hawaiian_s,1,size3,20535,15:46:25,158,res8,10.5
20535,spinach_fet_l,1,size1,20535,15:46:25,158,res8,20.25
20536,mediterraneo_l,1,size1,20536,16:10:32,364,res13,20.25
20536,southw_ckn_l,1,size1,20536,16:10:32,364,res13,20.75
20536,southw_ckn_m,1,size2,20536,16:10:32,364,res13,16.75
20536,spicy_ital_l,1,size1,20536,16:10:32,364,res13,20.75
20537,bbq_ckn_l,1,size1,20537,16:11:58,321,res11,20.75
20537,hawaiian_l,1,size1,20537,16:11:58,321,res11,16.5
20537,pepperoni_s,1,size3,20537,16:11:58,321,res11,9.75
20538,mediterraneo_s,1,size3,20538,16:40:50,42,res2,12
20539,big_meat_s,1,size3,20539,16:55:39,328,res10,12
20539,peppr_salami_l,1,size1,20539,16:55:39,328,res10,20.75
20540,ckn_pesto_s,1,size3,20540,17:04:59,470,res16,12.75
20540,four_cheese_l,1,size1,20540,17:04:59,470,res16,17.95
20540,pep_msh_pep_l,1,size1,20540,17:04:59,470,res16,17.5
20540,sicilian_s,1,size3,20540,17:04:59,470,res16,12.25
20541,cali_ckn_l,1,size1,20541,17:15:20,161,res12,20.75
20541,ital_supr_l,1,size1,20541,17:15:20,161,res12,20.75
20541,ital_supr_m,1,size2,20541,17:15:20,161,res12,16.5
20541,pep_msh_pep_s,1,size3,20541,17:15:20,161,res12,11
20542,bbq_ckn_s,1,size3,20542,17:30:07,93,res6,12.75
20542,mexicana_s,1,size3,20542,17:30:07,93,res6,12
20542,soppressata_l,1,size1,20542,17:30:07,93,res6,20.75
20543,green_garden_m,1,size2,20543,17:34:31,27,res2,16
20543,ital_veggie_s,1,size3,20543,17:34:31,27,res2,12.75
20543,the_greek_xl,2,size4,20543,17:34:31,27,res2,51
20544,classic_dlx_m,1,size2,20544,17:43:36,312,res12,16
20545,bbq_ckn_l,1,size1,20545,18:28:40,441,res15,20.75
20546,hawaiian_m,1,size2,20546,18:32:21,270,res9,13.25
20546,ital_cpcllo_l,1,size1,20546,18:32:21,270,res9,20.5
20546,mexicana_s,1,size3,20546,18:32:21,270,res9,12
20546,southw_ckn_l,1,size1,20546,18:32:21,270,res9,20.75
20547,brie_carre_s,1,size3,20547,18:34:38,356,res9,23.65
20547,mediterraneo_l,1,size1,20547,18:34:38,356,res9,20.25
20547,the_greek_s,1,size3,20547,18:34:38,356,res9,12
20547,veggie_veg_s,1,size3,20547,18:34:38,356,res9,12
20548,four_cheese_l,1,size1,20548,18:35:23,472,res13,17.95
20548,pep_msh_pep_l,1,size1,20548,18:35:23,472,res13,17.5
20549,mediterraneo_s,1,size3,20549,18:45:33,307,res10,12
20549,spinach_supr_s,1,size3,20549,18:45:33,307,res10,12.5
20550,ital_cpcllo_m,1,size2,20550,18:53:33,55,res3,16
20550,prsc_argla_m,1,size2,20550,18:53:33,55,res3,16.5
20551,mediterraneo_m,1,size2,20551,18:58:59,329,res10,16
20551,peppr_salami_s,1,size3,20551,18:58:59,329,res10,12.5
20551,thai_ckn_l,1,size1,20551,18:58:59,329,res10,20.75
20551,the_greek_xl,1,size4,20551,18:58:59,329,res10,25.5
20552,classic_dlx_s,1,size3,20552,19:00:36,13,res7,12
20552,mediterraneo_m,1,size2,20552,19:00:36,13,res7,16
20552,pep_msh_pep_m,1,size2,20552,19:00:36,13,res7,14.5
20552,spinach_fet_l,1,size1,20552,19:00:36,13,res7,20.25
20553,bbq_ckn_s,1,size3,20553,19:06:35,83,res3,12.75
20553,green_garden_s,1,size3,20553,19:06:35,83,res3,12
20554,hawaiian_l,1,size1,20554,19:18:30,131,res12,16.5
20554,pepperoni_l,1,size1,20554,19:18:30,131,res12,15.25
20555,bbq_ckn_m,1,size2,20555,19:19:15,395,res17,16.75
20556,ital_cpcllo_m,1,size2,20556,19:23:55,186,res10,16
20557,bbq_ckn_l,1,size1,20557,19:28:49,285,res8,20.75
20557,hawaiian_l,1,size1,20557,19:28:49,285,res8,16.5
20557,ital_cpcllo_l,1,size1,20557,19:28:49,285,res8,20.5
20558,ital_cpcllo_m,1,size2,20558,19:35:02,285,res12,16
20558,the_greek_l,1,size1,20558,19:35:02,285,res12,20.5
20559,sicilian_s,1,size3,20559,19:36:20,7,res6,12.25
20560,big_meat_s,1,size3,20560,19:51:47,173,res8,12
20560,four_cheese_m,1,size2,20560,19:51:47,173,res8,14.75
20560,ital_supr_l,1,size1,20560,19:51:47,173,res8,20.75
20560,southw_ckn_m,1,size2,20560,19:51:47,173,res8,16.75
20561,napolitana_l,1,size1,20561,19:55:23,173,res8,20.5
20561,pep_msh_pep_s,1,size3,20561,19:55:23,173,res8,11
20562,soppressata_l,1,size1,20562,20:00:03,42,res5,20.75
20563,classic_dlx_m,1,size2,20563,20:06:57,411,res15,16
20564,napolitana_s,1,size3,20564,20:33:29,29,res2,12
20564,peppr_salami_s,1,size3,20564,20:33:29,29,res2,12.5
20564,spicy_ital_m,1,size2,20564,20:33:29,29,res2,16.5
20564,spicy_ital_s,1,size3,20564,20:33:29,29,res2,12.5
20565,big_meat_s,1,size3,20565,20:45:46,46,res6,12
20566,classic_dlx_m,1,size2,20566,21:55:10,167,res8,16
20567,spinach_fet_m,1,size2,20567,22:26:20,270,res9,16
20568,big_meat_s,1,size3,20568,11:41:09,321,res10,12
20569,cali_ckn_l,1,size1,20569,11:44:32,54,res4,20.75
20569,cali_ckn_s,1,size3,20569,11:44:32,54,res4,12.75
20569,southw_ckn_l,1,size1,20569,11:44:32,54,res4,20.75
20570,five_cheese_l,1,size1,20570,11:53:57,282,res12,18.5
20570,pepperoni_m,1,size2,20570,11:53:57,282,res12,12.5
20570,prsc_argla_s,1,size3,20570,11:53:57,282,res12,12.5
20571,ital_cpcllo_l,1,size1,20571,11:54:04,434,res17,20.5
20572,bbq_ckn_m,1,size2,20572,11:56:24,111,res1,16.75
20572,classic_dlx_m,1,size2,20572,11:56:24,111,res1,16
20573,big_meat_s,1,size3,20573,12:06:32,262,res9,12
20574,bbq_ckn_l,1,size1,20574,12:27:14,24,res4,20.75
20574,four_cheese_l,1,size1,20574,12:27:14,24,res4,17.95
20575,classic_dlx_s,1,size3,20575,12:32:55,232,res11,12
20576,mexicana_l,1,size1,20576,12:47:57,79,res2,20.25
20576,spin_pesto_s,1,size3,20576,12:47:57,79,res2,12.5
20576,the_greek_xl,1,size4,20576,12:47:57,79,res2,25.5
20577,mediterraneo_s,1,size3,20577,12:56:58,30,res3,12
20578,four_cheese_l,1,size1,20578,12:59:35,477,res16,17.95
20579,mediterraneo_s,1,size3,20579,13:05:49,55,res3,12
20579,sicilian_l,1,size1,20579,13:05:49,55,res3,20.25
20579,the_greek_m,1,size2,20579,13:05:49,55,res3,16
20580,calabrese_l,1,size1,20580,13:07:12,132,res10,20.25
20580,calabrese_m,1,size2,20580,13:07:12,132,res10,16.25
20580,classic_dlx_s,1,size3,20580,13:07:12,132,res10,12
20580,five_cheese_l,1,size1,20580,13:07:12,132,res10,18.5
20580,hawaiian_l,1,size1,20580,13:07:12,132,res10,16.5
20580,ital_supr_m,1,size2,20580,13:07:12,132,res10,16.5
20580,ital_veggie_l,1,size1,20580,13:07:12,132,res10,21
20580,mexicana_l,1,size1,20580,13:07:12,132,res10,20.25
20580,peppr_salami_l,1,size1,20580,13:07:12,132,res10,20.75
20580,peppr_salami_s,1,size3,20580,13:07:12,132,res10,12.5
20580,southw_ckn_m,1,size2,20580,13:07:12,132,res10,16.75
20580,spicy_ital_l,1,size1,20580,13:07:12,132,res10,20.75
20580,thai_ckn_l,1,size1,20580,13:07:12,132,res10,20.75
20581,ital_cpcllo_s,1,size3,20581,13:09:38,488,res14,12
20581,sicilian_l,1,size1,20581,13:09:38,488,res14,20.25
20581,sicilian_m,1,size2,20581,13:09:38,488,res14,16.25
20581,spinach_supr_l,1,size1,20581,13:09:38,488,res14,20.75
20582,cali_ckn_l,1,size1,20582,13:10:37,180,res8,20.75
20583,classic_dlx_l,1,size1,20583,13:11:00,157,res12,20.5
20583,veggie_veg_m,1,size2,20583,13:11:00,157,res12,16
20584,pep_msh_pep_m,1,size2,20584,13:11:06,281,res8,14.5
20585,pepperoni_s,1,size3,20585,13:14:01,459,res15,9.75
20586,hawaiian_l,1,size1,20586,13:24:27,362,res13,16.5
20586,mexicana_s,1,size3,20586,13:24:27,362,res13,12
20586,peppr_salami_l,1,size1,20586,13:24:27,362,res13,20.75
20587,ckn_alfredo_m,1,size2,20587,13:25:55,410,res16,16.75
20588,mexicana_l,1,size1,20588,13:42:04,235,res12,20.25
20589,spinach_fet_m,1,size2,20589,13:47:20,91,res5,16
20590,classic_dlx_l,1,size1,20590,13:56:47,15,res3,20.5
20590,green_garden_l,1,size1,20590,13:56:47,15,res3,20.25
20591,cali_ckn_s,1,size3,20591,14:05:32,65,res3,12.75
20592,sicilian_l,1,size1,20592,14:57:15,346,res10,20.25
20592,veggie_veg_m,1,size2,20592,14:57:15,346,res10,16
20593,the_greek_xl,1,size4,20593,14:58:27,438,res14,25.5
20594,calabrese_l,1,size1,20594,15:39:02,301,res12,20.25
20595,ckn_alfredo_m,1,size2,20595,15:46:09,256,res12,16.75
20596,spinach_fet_m,1,size2,20596,15:55:07,2,res5,16
20597,classic_dlx_m,1,size2,20597,15:57:04,48,res1,16
20597,four_cheese_m,1,size2,20597,15:57:04,48,res1,14.75
20597,hawaiian_m,1,size2,20597,15:57:04,48,res1,13.25
20597,the_greek_xl,1,size4,20597,15:57:04,48,res1,25.5
20598,green_garden_m,1,size2,20598,16:03:27,423,res15,16
20598,mediterraneo_s,1,size3,20598,16:03:27,423,res15,12
20598,spicy_ital_l,1,size1,20598,16:03:27,423,res15,20.75
20599,spinach_supr_m,1,size2,20599,16:13:51,217,res11,16.5
20600,spin_pesto_s,1,size3,20600,16:16:25,187,res9,12.5
20601,green_garden_s,1,size3,20601,16:22:54,68,res5,12
20601,hawaiian_s,1,size3,20601,16:22:54,68,res5,10.5
20601,ital_supr_m,1,size2,20601,16:22:54,68,res5,16.5
20602,brie_carre_s,1,size3,20602,16:59:48,181,res11,23.65
20603,big_meat_s,1,size3,20603,17:01:28,481,res17,12
20603,cali_ckn_s,1,size3,20603,17:01:28,481,res17,12.75
20604,the_greek_xl,1,size4,20604,17:07:30,127,res9,25.5
20605,bbq_ckn_l,1,size1,20605,17:14:32,256,res9,20.75
20605,cali_ckn_m,1,size2,20605,17:14:32,256,res9,16.75
20606,pepperoni_m,1,size2,20606,17:26:49,146,res10,12.5
20606,spicy_ital_l,1,size1,20606,17:26:49,146,res10,20.75
20606,spicy_ital_s,1,size3,20606,17:26:49,146,res10,12.5
20606,thai_ckn_m,1,size2,20606,17:26:49,146,res10,16.75
20607,classic_dlx_l,1,size1,20607,17:31:45,409,res15,20.5
20608,bbq_ckn_l,1,size1,20608,17:34:57,29,res3,20.75
20608,sicilian_s,1,size3,20608,17:34:57,29,res3,12.25
20609,napolitana_m,1,size2,20609,17:43:27,396,res17,16
20609,pepperoni_l,1,size1,20609,17:43:27,396,res17,15.25
20610,ital_supr_l,1,size1,20610,18:04:11,177,res8,20.75
20611,spinach_supr_m,1,size2,20611,18:15:37,390,res14,16.5
20612,veggie_veg_m,1,size2,20612,18:17:16,247,res9,16
20613,cali_ckn_l,1,size1,20613,18:28:12,287,res9,20.75
20613,sicilian_s,1,size3,20613,18:28:12,287,res9,12.25
20614,big_meat_s,1,size3,20614,18:40:22,73,res3,12
20614,the_greek_s,1,size3,20614,18:40:22,73,res3,12
20615,prsc_argla_l,1,size1,20615,18:43:02,121,res3,20.75
20615,soppressata_m,1,size2,20615,18:43:02,121,res3,16.5
20615,spinach_fet_s,1,size3,20615,18:43:02,121,res3,12
20616,ckn_pesto_m,1,size2,20616,18:43:46,115,res6,16.75
20616,pepperoni_l,1,size1,20616,18:43:46,115,res6,15.25
20617,ital_cpcllo_m,1,size2,20617,18:46:00,500,res17,16
20617,veggie_veg_l,1,size1,20617,18:46:00,500,res17,20.25
20618,pep_msh_pep_s,1,size3,20618,18:51:51,359,res15,11
20619,cali_ckn_l,1,size1,20619,18:54:08,231,res10,20.75
20619,cali_ckn_m,1,size2,20619,18:54:08,231,res10,16.75
20619,green_garden_s,1,size3,20619,18:54:08,231,res10,12
20619,spinach_fet_l,1,size1,20619,18:54:08,231,res10,20.25
20620,mediterraneo_l,1,size1,20620,18:56:17,6,res4,20.25
20620,sicilian_l,1,size1,20620,18:56:17,6,res4,20.25
20621,big_meat_s,1,size3,20621,18:59:16,131,res9,12
20622,spicy_ital_l,1,size1,20622,19:13:05,153,res11,20.75
20623,hawaiian_s,1,size3,20623,19:28:52,414,res17,10.5
20624,spicy_ital_s,1,size3,20624,19:35:38,36,res1,12.5
20625,hawaiian_s,1,size3,20625,19:46:03,80,res4,10.5
20625,sicilian_l,1,size1,20625,19:46:03,80,res4,20.25
20626,southw_ckn_l,1,size1,20626,19:48:12,421,res17,20.75
20626,veggie_veg_l,1,size1,20626,19:48:12,421,res17,20.25
20627,bbq_ckn_l,1,size1,20627,20:02:22,368,res13,20.75
20628,classic_dlx_l,1,size1,20628,20:12:40,198,res12,20.5
20628,pepperoni_s,1,size3,20628,20:12:40,198,res12,9.75
20628,veggie_veg_l,1,size1,20628,20:12:40,198,res12,20.25
20629,ckn_alfredo_s,1,size3,20629,20:29:50,191,res11,12.75
20630,classic_dlx_s,1,size3,20630,20:39:32,12,res5,12
20630,ital_supr_s,1,size3,20630,20:39:32,12,res5,12.5
20631,ital_veggie_s,1,size3,20631,20:41:43,187,res8,12.75
20631,the_greek_l,1,size1,20631,20:41:43,187,res8,20.5
20632,spicy_ital_l,1,size1,20632,20:52:10,383,res16,20.75
20633,five_cheese_l,1,size1,20633,21:07:52,439,res17,18.5
20634,ital_veggie_m,1,size2,20634,21:19:36,2,res1,16.75
20634,spicy_ital_l,1,size1,20634,21:19:36,2,res1,20.75
20634,spicy_ital_s,1,size3,20634,21:19:36,2,res1,12.5
20635,hawaiian_l,1,size1,20635,21:37:36,50,res1,16.5
20635,ital_supr_m,1,size2,20635,21:37:36,50,res1,16.5
20635,ital_veggie_l,1,size1,20635,21:37:36,50,res1,21
20636,sicilian_s,1,size3,20636,21:38:20,362,res17,12.25
20637,spinach_fet_s,1,size3,20637,11:49:10,360,res17,12
20638,five_cheese_l,1,size1,20638,11:50:40,455,res15,18.5
20638,hawaiian_s,1,size3,20638,11:50:40,455,res15,10.5
20639,classic_dlx_s,1,size3,20639,12:01:48,500,res14,12
20640,ital_supr_m,1,size2,20640,12:05:43,168,res10,16.5
20640,prsc_argla_l,1,size1,20640,12:05:43,168,res10,20.75
20641,pepperoni_m,1,size2,20641,12:13:10,129,res8,12.5
20642,ital_cpcllo_l,1,size1,20642,12:18:09,95,res2,20.5
20643,soppressata_s,1,size3,20643,12:22:18,19,res4,12.5
20644,veggie_veg_m,1,size2,20644,12:27:16,416,res14,16
20645,thai_ckn_m,1,size2,20645,12:45:59,196,res8,16.75
20646,pepperoni_l,1,size1,20646,12:48:52,65,res6,15.25
20647,sicilian_l,1,size1,20647,12:55:27,325,res9,20.25
20648,brie_carre_s,1,size3,20648,12:56:35,121,res5,23.65
20648,ckn_pesto_l,1,size1,20648,12:56:35,121,res5,20.75
20649,bbq_ckn_l,1,size1,20649,13:10:14,127,res11,20.75
20650,classic_dlx_s,1,size3,20650,13:12:15,474,res14,12
20651,mediterraneo_m,1,size2,20651,13:15:53,201,res9,16
20652,pepperoni_m,1,size2,20652,13:31:46,483,res14,12.5
20652,thai_ckn_m,1,size2,20652,13:31:46,483,res14,16.75
20653,peppr_salami_m,1,size2,20653,13:39:32,238,res9,16.5
20654,five_cheese_l,1,size1,20654,13:46:55,318,res9,18.5
